YEAR,MONTH,DAY,PERIOD,Name,1,2,3,4,5,6,7,8,9,10
2018,7,1,1,SITHE04,-149.02,-149.02,-149.02,-149.02,-149.02,-149.02,-149.02,-149.02,-149.02,-149.02
2018,7,1,1,TALWA1,-1075.68,4.17,6.07,11.07,20.06,30.06,62.94,125.01,214.8,13376.2
2018,7,1,1,URANQ11,23.88,28.4,35,39,42.73,185.31,198.47,316.69,342.67,13828.86
2018,7,1,1,URANQ12,23.88,28.4,35,39,42.73,185.31,198.47,316.69,342.67,13828.86
2018,7,1,1,URANQ13,23.88,28.4,35,39,42.73,185.31,198.47,316.69,342.67,13828.86
2018,7,1,1,URANQ14,23.88,28.4,35,39,42.73,185.31,198.47,316.69,342.67,13828.86
2018,7,1,1,BARCALDN,-1007.04,38.29,38.29,38.29,147,147,308.54,308.54,308.54,12851.14
2018,7,1,1,BRAEMAR1,-1046.89,5.29,23.5,42.69,68.13,116.22,157.88,216.25,324.88,14002.06
2018,7,1,1,BRAEMAR2,-1046.89,5.29,23.5,42.69,68.13,116.22,157.88,216.25,324.88,14002.06
2018,7,1,1,BRAEMAR3,-1046.89,5.29,23.5,42.69,68.13,116.22,157.88,216.25,324.88,14002.06
2018,7,1,1,BRAEMAR5,-1046.89,1.67,22.07,40.21,65.95,114.01,362.09,405.02,410.12,14002.06
2018,7,1,1,BRAEMAR6,-1046.89,1.67,22.07,40.21,65.95,114.01,362.09,405.02,410.12,14002.06
2018,7,1,1,BRAEMAR7,-1046.89,1.67,22.07,40.21,65.95,114.01,362.09,405.02,410.12,14002.06
2018,7,1,1,CPSA,-1001.3,32.22,40.12,52.5,59.73,92.5,227.19,252.5,377.9,13782.56
2018,7,1,1,DDPS1,-1018.95,28.88,33.9,46.77,50.4,55.85,70.62,242.34,12076.55,14030
2018,7,1,1,OAKEY1,-1030.17,56.11,76.79,174.04,212.58,362.55,1301.21,1302.18,3320.65,13663.67
2018,7,1,1,OAKEY2,-1030.17,56.11,76.79,174.04,212.58,362.55,1301.21,1302.18,3320.65,13663.67
2018,7,1,1,ROMA_7,-1018.1,53.05,160.17,179.16,205.68,248.09,1262.3,3211.63,12359.33,13301.71
2018,7,1,1,ROMA_8,-1018.1,53.05,160.17,179.16,205.68,248.09,1262.3,3211.63,12359.33,13301.71
2018,7,1,1,SWAN_E,-1048.9,19.1,20.1,42.1,60.1,75.1,256.1,12477.1,13980.1,14180.1
2018,7,1,1,YABULU,-981.91,39.09,40.09,73.09,104.09,154.09,228.09,375.09,2110.09,13433.09
2018,7,1,1,YABULU2,-981.91,39.09,40.09,73.09,104.09,154.09,228.09,375.09,2110.09,13433.09
2018,7,1,1,YARWUN_1,-999.65,25.35,26.35,26.35,27.35,28.35,29.35,525.35,925.35,9592.35
2018,7,1,1,AGLSOM,-133.41,-133.41,-133.41,-133.41,-133.41,-133.41,-133.41,-133.41,-133.41,-133.41
2018,7,1,1,BDL01,-1127.53,-4.45,14.44,19.55,24.72,35,45.28,158.55,364.31,14563.66
2018,7,1,1,BDL02,-1127.53,-4.45,14.44,19.55,24.72,35,45.28,158.55,364.31,14563.66
2018,7,1,1,JLA01,-1105.781506,-123.813891,-24.61,2.543342,12.396493,67.900794,143.891589,174.39,9128.95,12713.48162
2018,7,1,1,JLA02,-1105.781506,-123.813891,-24.61,2.543342,12.396493,67.900794,143.888821,174.39,9128.95,12713.48162
2018,7,1,1,JLA03,-1105.781506,-123.813891,-24.61,0.46126,11.030547,67.900794,143.888821,174.39,9128.95,12713.48162
2018,7,1,1,JLA04,-1105.781506,-123.813891,-24.61,0.344986,10.951561,67.900794,143.891369,174.39,9128.95,12713.48162
2018,7,1,1,JLB01,-1105.781506,-123.813891,-24.61,-0.696055,10.268588,67.900794,143.889985,174.39,338.578767,12713.48162
2018,7,1,1,JLB02,-1105.781506,-123.813891,-24.61,-1.56377,9.6985138,67.900794,143.889919,174.39,338.578767,12713.48162
2018,7,1,1,JLB03,-1105.781506,-123.813891,-24.61,-2.431485,9.1284396,67.900794,143.889853,174.39,338.578767,12713.48162
2018,7,1,1,LNGS1,-103.83,-4.35,24.17,194.75,196.62,347.36,901.04,2207.38,8437.6,14009.57
2018,7,1,1,LNGS2,-103.83,-4.35,24.17,194.75,196.62,347.36,901.04,2207.38,8437.6,14009.57
2018,7,1,1,MORTLK11,-1098.13,-17.08,6.2,18.32,29.83,65.68,77.08,173.92,335.05,14279.76
2018,7,1,1,MORTLK12,-1098.13,-17.08,6.2,18.32,29.83,65.68,77.08,173.92,335.05,14279.76
2018,7,1,1,NPS,-1080.12,34.87,36,40.7,46.48,61.87,101.77,115.61,157.46,12962.43
2018,7,1,1,VPGS1,-1101.65,41.5,41.5,162.68,171.41,171.41,305.27,2064.83,7958.54,14085.55
2018,7,1,1,VPGS2,-1101.65,41.5,41.5,162.68,171.41,171.41,305.27,2064.83,7958.54,14085.55
2018,7,1,1,VPGS3,-1101.65,41.5,41.5,162.68,171.41,171.41,305.27,2064.83,7958.54,14085.55
2018,7,1,1,VPGS4,-1101.65,41.5,41.5,162.68,171.41,171.41,305.27,2064.83,7958.54,14085.55
2018,7,1,1,VPGS5,-1101.65,41.5,41.5,162.68,171.41,171.41,305.27,2064.83,7958.54,14085.55
2018,7,1,1,VPGS6,-1101.65,41.5,41.5,162.68,171.41,171.41,305.27,2064.83,7958.54,14085.55
2018,7,1,1,AGLHAL,-137.62,-137.62,-137.62,-137.62,-137.62,-137.62,-137.62,-137.62,-137.62,-137.62
2018,7,1,1,BARKIPS1,-85.98,-85.98,-85.98,-85.98,-85.98,-85.98,-85.98,-85.98,-85.98,-85.98
2018,7,1,1,DRYCGT1,-138.16,-138.16,-138.16,-138.16,-138.16,-138.16,-138.16,-138.16,-138.16,-138.16
2018,7,1,1,DRYCGT2,-138.16,-138.16,-138.16,-138.16,-138.16,-138.16,-138.16,-138.16,-138.16,-138.16
2018,7,1,1,DRYCGT3,-138.16,-138.16,-138.16,-138.16,-138.16,-138.16,-138.16,-138.16,-138.16,-138.16
2018,7,1,1,LADBROK1,-1112.83,-33.57,-21.17,-3.46,21.94,116.17,166.65,207.12,357.96,13624.47
2018,7,1,1,LADBROK2,-1112.83,-33.57,-21.17,-3.46,21.94,116.17,166.65,207.12,357.96,13624.47
2018,7,1,1,MINTARO,-119.5,-119.5,-119.5,-119.5,-119.5,-119.5,-119.5,-119.5,-119.5,-119.5
2018,7,1,1,OSB-AG,-1082.55,0.7,7.99,20.79,31.54,61.52,166.22,216.42,392.77,12956.01
2018,7,1,1,PPCCGT,-1076.62,-16.51,-5.61,4.72,15.01,59.52,277.96,431.08,10527.43,14307.05
2018,7,1,1,QPS1,-1095.74,-46.89,-23.04,8.67,35.1,235.67,402.9,10345.98,12827.06,14070.68
2018,7,1,1,QPS2,-1095.74,-46.89,-23.04,8.67,35.1,235.67,402.9,10345.98,12827.06,14070.68
2018,7,1,1,QPS3,-1095.74,-46.89,-23.04,8.67,35.1,235.67,402.9,10345.98,12827.06,14070.68
2018,7,1,1,QPS4,-1095.74,-46.89,-23.04,8.67,35.1,235.67,402.9,10345.98,12827.06,14070.68
2018,7,1,1,QPS5,-1095.74,-46.89,-23.04,-8.31,8.67,35.1,235.67,402.9,12827.06,14070.68
2018,7,1,1,TORRA1,-1118.62,-52.2,-29.41,-8.34,18.64,74.67,166.85,828.64,11561.13,14327.18
2018,7,1,1,TORRA2,-1118.62,-52.2,-29.41,-8.34,18.64,74.67,166.85,828.64,11561.13,14327.18
2018,7,1,1,TORRA3,-1118.62,-52.2,-29.41,-8.34,18.64,74.67,166.85,828.64,11561.13,14327.18
2018,7,1,1,TORRA4,-1118.62,-52.2,-29.41,-8.34,18.64,74.67,166.85,828.64,11561.13,14327.18
2018,7,1,1,TORRB1,-1111.37,-44.95,-22.16,-1.09,25.89,81.92,174.1,835.89,11568.38,14334.43
2018,7,1,1,TORRB2,-1111.37,-44.95,-22.16,-1.09,25.89,81.92,174.1,835.89,11568.38,14334.43
2018,7,1,1,TORRB3,-1111.37,-44.95,-22.16,-1.09,25.89,81.92,174.1,835.89,11568.38,14334.43
2018,7,1,1,TORRB4,-1111.37,-44.95,-22.16,-1.09,25.89,81.92,174.1,835.89,11568.38,14334.43
2018,7,1,1,BBTHREE1,-132.14,-132.14,-132.14,-132.14,-132.14,-132.14,-132.14,-132.14,-132.14,-132.14
2018,7,1,1,BBTHREE2,-132.14,-132.14,-132.14,-132.14,-132.14,-132.14,-132.14,-132.14,-132.14,-132.14
2018,7,1,1,BBTHREE3,-132.14,-132.14,-132.14,-132.14,-132.14,-132.14,-132.14,-132.14,-132.14,-132.14
2018,7,1,1,TVPP104,-139,-139,-139,-139,-139,-139,-139,-139,-139,-139
2018,7,1,1,HVGTS1,-467.05,-467.05,-467.05,-467.05,-467.05,-467.05,-467.05,-467.05,-467.05,-467.05
2018,7,1,1,HVGTS2,-467.05,-467.05,-467.05,-467.05,-467.05,-467.05,-467.05,-467.05,-467.05,-467.05
2018,7,1,1,MACKAYGT,-467.05,-467.05,-467.05,-467.05,-467.05,-467.05,-467.05,-467.05,-467.05,-467.05
2018,7,1,1,MSTUART1,-436.57,-436.57,-436.57,-436.57,-436.57,-436.57,-436.57,-436.57,-436.57,-436.57
2018,7,1,1,MSTUART2,-436.57,-436.57,-436.57,-436.57,-436.57,-436.57,-436.57,-436.57,-436.57,-436.57
2018,7,1,1,MSTUART3,-436.57,-436.57,-436.57,-436.57,-436.57,-436.57,-436.57,-436.57,-436.57,-436.57
2018,7,1,1,ANGAS1,-476.72,-476.72,-476.72,-476.72,-476.72,-476.72,-476.72,-476.72,-476.72,-476.72
2018,7,1,1,ANGAS2,-476.72,-476.72,-476.72,-476.72,-476.72,-476.72,-476.72,-476.72,-476.72,-476.72
2018,7,1,1,Lonsdale,-477.38,-477.38,-477.38,-477.38,-477.38,-477.38,-477.38,-477.38,-477.38,-477.38
2018,7,1,1,POR01,-470.93,-470.93,-470.93,-470.93,-470.93,-470.93,-470.93,-470.93,-470.93,-470.93
2018,7,1,1,POR03,-470.27,-470.27,-470.27,-470.27,-470.27,-470.27,-470.27,-470.27,-470.27,-470.27
2018,7,1,1,PTSTAN1,-477.38,-477.38,-477.38,-477.38,-477.38,-477.38,-477.38,-477.38,-477.38,-477.38
2018,7,1,1,SATGN1,-492.5,-492.5,-492.5,-492.5,-492.5,-492.5,-492.5,-492.5,-492.5,-492.5
2018,7,1,1,SATGS1,-492.5,-492.5,-492.5,-492.5,-492.5,-492.5,-492.5,-492.5,-492.5,-492.5
2018,7,1,1,SNUG1,-492.5,-492.5,-492.5,-492.5,-492.5,-492.5,-492.5,-492.5,-492.5,-492.5
2018,7,1,1,SNUG2,-492.5,-492.5,-492.5,-492.5,-492.5,-492.5,-492.5,-492.5,-492.5,-492.5
2018,7,1,1,SNUG3,-492.5,-492.5,-492.5,-492.5,-492.5,-492.5,-492.5,-492.5,-492.5,-492.5
2018,7,1,1,BOCORWF1,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,BODWF1,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,CAPTL_WF,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,CROOKWF2,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,CULLRGWF,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,GULLRWF1,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,GUNNING1,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,SAPHWF1,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,STWF1,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,TARALGA1,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,WOODLWN1,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,WRWF1,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,Coopers Gap WF,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,Kennedy Energy Park Wind,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,MEWF1,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,ARWF1,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,BALDHWF1,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,BULGANAWF,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,CHALLHWF,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,CROWLWF1,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,KIATAWF1,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,MACARTH1,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,MERCER01,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,MLWF1,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,Moorabool WF,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,MTGELWF1,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,MUWAWF1,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,OAKLAND1,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,Portland 2,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,Portland 3,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,Portland 4,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,SALTCRK1,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,Stockyard Hill WF,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,WAUBRAWF,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,YAMBUKWF,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,BLUFF1,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,CATHROCK,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,CLEMGPWF,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,CNUNDAWF,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,HALLWF1,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,HALLWF2,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,HDWF1,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,HDWF2,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,HDWF3,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,LGAPWF1,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,LKBONNY1,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,LKBONNY2,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,LKBONNY3,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,MTMILLAR,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,NBHWF1,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,SNOWNTH1,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,SNOWSTH1,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,SNOWTWN1,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,STARHLWF,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,WATERLWF,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,WGWF1,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,WPWF,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
2018,7,1,1,MUSSELR1,-47.71,-2.71,0.29,7.29,42.29,57.29,297.29,4997.29,11997.29,14497.29
