YEAR,MONTH,DAY,PERIOD,Name,1,2,3,4,5,6,7,8,9,10
2018,7,1,1,BARRON-2,-1023.8,-1.05,102.38,204.76,307.14,511.9,1023.8,12797.5,14333.2,14537.96
2018,7,1,1,Kareeya,-952.3,-0.95,95.23,190.46,285.69,476.15,952.3,9523,13332.2,13808.35
2018,7,1,1,KAREEYA1,-952.3,-0.95,95.23,190.46,285.69,476.15,952.3,9523,13332.2,13808.35
2018,7,1,1,KAREEYA2,-952.3,-0.95,95.23,190.46,285.69,476.15,952.3,9523,13332.2,13808.35
2018,7,1,1,KAREEYA3,-952.3,-0.95,95.23,190.46,285.69,476.15,952.3,9523,13332.2,13808.35
2018,7,1,1,KAREEYA4,-952.3,-0.95,95.23,190.46,285.69,476.15,952.3,9523,13332.2,13808.35
2018,7,1,1,W/HOE#1,-993.5,0,104.32,158.51,239.26,247.38,298,316.08,447.08,12219.78
2018,7,1,1,W/HOE#2,-993.5,0,104.32,158.51,239.26,247.38,298,316.08,447.08,12219.78
2018,7,1,1,BOGONG1,,,,,,,,,,
2018,7,1,1,BOGONG2,,,,,,,,,,
2018,7,1,1,DARTM1,-924.9,0,87.7,133.94,180.19,253.26,407.71,555.7,12300.08,13411.05
2018,7,1,1,EILDON1,-978.2,0,92.76,141.67,190.58,267.86,431.22,587.73,9781,14183.73
2018,7,1,1,EILDON2,-978.2,0,92.76,141.67,190.58,267.86,431.22,587.73,9781,14183.73
2018,7,1,1,HUMEV,-992.55,65,80,175,296.73,494.55,989.1,12363.72,13847.37,14154.26
2018,7,1,1,MCKAY1,-926.5,0,86.26,111.05,138.85,185.17,258.36,418.78,12075,13433.19
2018,7,1,1,MURRAY,-900.48,0,59.91,74.92,97,123,180.47,224.1,253.93,12812.79
2018,7,1,1,WKIEWA1,-906.9,0,80.85,90.95,105.22,134.32,175.07,263,407.93,13034.42
2018,7,1,1,WKIEWA2,-906.9,0,80.85,90.95,105.22,134.32,175.07,263,407.93,13034.42
2018,7,1,1,CG1,-983.1,128.77,128.77,128.77,284.98,284.98,285.1,428.13,2193.07,13763.4
2018,7,1,1,CG2,-983.1,128.77,128.77,128.77,284.98,284.98,285.1,428.13,2193.07,13763.4
2018,7,1,1,CG3,-983.1,128.77,128.77,128.77,284.98,284.98,285.1,428.13,2193.07,13763.4
2018,7,1,1,CG4,-983.1,128.77,128.77,128.77,284.98,284.98,285.1,428.13,2193.07,13763.4
2018,7,1,1,SITHE01,,,,,,,,,,
2018,7,1,1,SITHE02,,,,,,,,,,
2018,7,1,1,SITHE03,,,,,,,,,,
2018,7,1,1,SITHE04,,,,,,,,,,
2018,7,1,1,TALWA1,-1000.8,79.05,80.95,85.95,94.94,104.94,137.82,199.89,289.68,13451.08
2018,7,1,1,URANQ11,128.07,132.59,139.19,143.19,146.92,289.5,302.66,420.88,446.86,13933.05
2018,7,1,1,URANQ12,128.07,132.59,139.19,143.19,146.92,289.5,302.66,420.88,446.86,13933.05
2018,7,1,1,URANQ13,128.07,132.59,139.19,143.19,146.92,289.5,302.66,420.88,446.86,13933.05
2018,7,1,1,URANQ14,128.07,132.59,139.19,143.19,146.92,289.5,302.66,420.88,446.86,13933.05
2018,7,1,1,BARCALDN,-911.73,133.6,133.6,133.6,242.31,242.31,403.85,403.85,403.85,12946.45
2018,7,1,1,BRAEMAR1,-970.9,81.28,99.49,118.68,144.12,192.21,233.87,292.24,400.87,14078.05
2018,7,1,1,BRAEMAR2,-970.9,81.28,99.49,118.68,144.12,192.21,233.87,292.24,400.87,14078.05
2018,7,1,1,BRAEMAR3,-970.9,81.28,99.49,118.68,144.12,192.21,233.87,292.24,400.87,14078.05
2018,7,1,1,BRAEMAR5,-970.9,77.66,98.06,116.2,141.94,190,438.08,481.01,486.11,14078.05
2018,7,1,1,BRAEMAR6,-970.9,77.66,98.06,116.2,141.94,190,438.08,481.01,486.11,14078.05
2018,7,1,1,BRAEMAR7,-970.9,77.66,98.06,116.2,141.94,190,438.08,481.01,486.11,14078.05
2018,7,1,1,CPSA,-953.8,79.72,87.62,100,107.23,140,274.69,300,425.4,13830.06
2018,7,1,1,DDPS1,-970.9,76.93,81.95,94.82,98.45,103.9,118.67,290.39,12124.6,14078.05
2018,7,1,1,OAKEY1,-966.7,119.58,140.26,237.51,276.05,426.02,1364.68,1365.65,3384.12,13727.14
2018,7,1,1,OAKEY2,-966.7,119.58,140.26,237.51,276.05,426.02,1364.68,1365.65,3384.12,13727.14
2018,7,1,1,ROMA_7,-942.1,129.05,236.17,255.16,281.68,324.09,1338.3,3287.63,12435.33,13377.71
2018,7,1,1,ROMA_8,-942.1,129.05,236.17,255.16,281.68,324.09,1338.3,3287.63,12435.33,13377.71
2018,7,1,1,SWAN_E,-1002,66,67,89,107,122,303,12524,14027,14227
2018,7,1,1,YABULU,-935,86,87,120,151,201,275,422,2157,13480
2018,7,1,1,YABULU2,-935,86,87,120,151,201,275,422,2157,13480
2018,7,1,1,YARWUN_1,-925,100,101,101,102,103,104,600,1000,9667
2018,7,1,1,AGLSOM01,,,,,,,,,,
2018,7,1,1,AGLSOM02,,,,,,,,,,
2018,7,1,1,AGLSOM03,,,,,,,,,,
2018,7,1,1,AGLSOM04,,,,,,,,,,
2018,7,1,1,BDL01,-1028.86,94.22,113.11,118.22,123.39,133.67,143.95,257.22,462.98,14662.33
2018,7,1,1,BDL02,-1028.86,94.22,113.11,118.22,123.39,133.67,143.95,257.22,462.98,14662.33
2018,7,1,1,JLA01,-981.171506,0.796109,100,127.153342,137.006493,192.510794,268.501589,299,9253.56,12838.09162
2018,7,1,1,JLA02,-981.171506,0.796109,100,127.153342,137.006493,192.510794,268.498821,299,9253.56,12838.09162
2018,7,1,1,JLA03,-981.171506,0.796109,100,125.07126,135.640547,192.510794,268.498821,299,9253.56,12838.09162
2018,7,1,1,JLA04,-981.171506,0.796109,100,124.954986,135.561561,192.510794,268.501369,299,9253.56,12838.09162
2018,7,1,1,JLB01,-981.171506,0.796109,100,123.913945,134.878588,192.510794,268.499985,299,463.188767,12838.09162
2018,7,1,1,JLB02,-981.171506,0.796109,100,123.04623,134.3085138,192.510794,268.499919,299,463.188767,12838.09162
2018,7,1,1,JLB03,-981.171506,0.796109,100,122.178515,133.7384396,192.510794,268.499853,299,463.188767,12838.09162
2018,7,1,1,LNGS1,0,99.48,128,298.58,300.45,451.19,1004.87,2311.21,8541.43,14113.4
2018,7,1,1,LNGS2,0,99.48,128,298.58,300.45,451.19,1004.87,2311.21,8541.43,14113.4
2018,7,1,1,MORTLK11,-999.46,81.59,104.87,116.99,128.5,164.35,175.75,272.59,433.72,14378.43
2018,7,1,1,MORTLK12,-999.46,81.59,104.87,116.99,128.5,164.35,175.75,272.59,433.72,14378.43
2018,7,1,1,NPS,-997.6,117.39,118.52,123.22,129,144.39,184.29,198.13,239.98,13044.95
2018,7,1,1,VPGS1,-980.1,163.05,163.05,284.23,292.96,292.96,426.82,2186.38,8080.09,14207.1
2018,7,1,1,VPGS2,-980.1,163.05,163.05,284.23,292.96,292.96,426.82,2186.38,8080.09,14207.1
2018,7,1,1,VPGS3,-980.1,163.05,163.05,284.23,292.96,292.96,426.82,2186.38,8080.09,14207.1
2018,7,1,1,VPGS4,-980.1,163.05,163.05,284.23,292.96,292.96,426.82,2186.38,8080.09,14207.1
2018,7,1,1,VPGS5,-980.1,163.05,163.05,284.23,292.96,292.96,426.82,2186.38,8080.09,14207.1
2018,7,1,1,VPGS6,-980.1,163.05,163.05,284.23,292.96,292.96,426.82,2186.38,8080.09,14207.1
2018,7,1,1,AGLHAL01,,,,,,,,,,
2018,7,1,1,AGLHAL02,,,,,,,,,,
2018,7,1,1,AGLHAL03,,,,,,,,,,
2018,7,1,1,AGLHAL04,,,,,,,,,,
2018,7,1,1,AGLHAL05,,,,,,,,,,
2018,7,1,1,AGLHAL06,,,,,,,,,,
2018,7,1,1,AGLHAL07,,,,,,,,,,
2018,7,1,1,AGLHAL08,,,,,,,,,,
2018,7,1,1,AGLHAL09,,,,,,,,,,
2018,7,1,1,AGLHAL10,,,,,,,,,,
2018,7,1,1,AGLHAL11,,,,,,,,,,
2018,7,1,1,AGLHAL12,,,,,,,,,,
2018,7,1,1,Barker Inlet,,,,,,,,,,
2018,7,1,1,DRYCGT1,,,,,,,,,,
2018,7,1,1,DRYCGT2,,,,,,,,,,
2018,7,1,1,DRYCGT3,,,,,,,,,,
2018,7,1,1,LADBROK1,-1000,79.26,91.66,109.37,134.77,229,279.48,319.95,470.79,13737.3
2018,7,1,1,LADBROK2,-1000,79.26,91.66,109.37,134.77,229,279.48,319.95,470.79,13737.3
2018,7,1,1,MINTARO,,,,,,,,,,
2018,7,1,1,OSB-AG,-999.2,84.05,91.34,104.14,114.89,144.87,249.57,299.77,476.12,13039.36
2018,7,1,1,PPCCGT,-1000.8,59.31,70.21,80.54,90.83,135.34,353.78,506.9,10603.25,14382.87
2018,7,1,1,QPS1,-985.47,63.38,87.23,118.94,145.37,345.94,513.17,10456.25,12937.33,14180.95
2018,7,1,1,QPS2,-985.47,63.38,87.23,118.94,145.37,345.94,513.17,10456.25,12937.33,14180.95
2018,7,1,1,QPS3,-985.47,63.38,87.23,118.94,145.37,345.94,513.17,10456.25,12937.33,14180.95
2018,7,1,1,QPS4,-985.47,63.38,87.23,118.94,145.37,345.94,513.17,10456.25,12937.33,14180.95
2018,7,1,1,QPS5,-985.47,63.38,87.23,101.96,118.94,145.37,345.94,513.17,12937.33,14180.95
2018,7,1,1,TORRA1,-1001.06,65.36,88.15,109.22,136.2,192.23,284.41,946.2,11678.69,14444.74
2018,7,1,1,TORRA2,-1001.06,65.36,88.15,109.22,136.2,192.23,284.41,946.2,11678.69,14444.74
2018,7,1,1,TORRA3,-1001.06,65.36,88.15,109.22,136.2,192.23,284.41,946.2,11678.69,14444.74
2018,7,1,1,TORRA4,-1001.06,65.36,88.15,109.22,136.2,192.23,284.41,946.2,11678.69,14444.74
2018,7,1,1,TORRB1,-1001.06,65.36,88.15,109.22,136.2,192.23,284.41,946.2,11678.69,14444.74
2018,7,1,1,TORRB2,-1001.06,65.36,88.15,109.22,136.2,192.23,284.41,946.2,11678.69,14444.74
2018,7,1,1,TORRB3,-1001.06,65.36,88.15,109.22,136.2,192.23,284.41,946.2,11678.69,14444.74
2018,7,1,1,TORRB4,-1001.06,65.36,88.15,109.22,136.2,192.23,284.41,946.2,11678.69,14444.74
2018,7,1,1,BBTHREE1,,,,,,,,,,
2018,7,1,1,BBTHREE2,,,,,,,,,,
2018,7,1,1,BBTHREE3,,,,,,,,,,
2018,7,1,1,TVCC201,,,,,,,,,,
2018,7,1,1,TVPP104,,,,,,,,,,
2018,7,1,1,HVGTS1,,,,,,,,,,
2018,7,1,1,HVGTS2,,,,,,,,,,
2018,7,1,1,MACKAYGT,,,,,,,,,,
2018,7,1,1,MSTUART1,,,,,,,,,,
2018,7,1,1,MSTUART2,,,,,,,,,,
2018,7,1,1,MSTUART3,,,,,,,,,,
2018,7,1,1,ANGAS1,,,,,,,,,,
2018,7,1,1,ANGAS2,,,,,,,,,,
2018,7,1,1,Lonsdale,,,,,,,,,,
2018,7,1,1,POR01-1,,,,,,,,,,
2018,7,1,1,POR01-2,,,,,,,,,,
2018,7,1,1,POR01-3,,,,,,,,,,
2018,7,1,1,PTSTAN1,,,,,,,,,,
2018,7,1,1,SATGN1,,,,,,,,,,
2018,7,1,1,SATGS1,,,,,,,,,,
2018,7,1,1,SNUG1,,,,,,,,,,
2018,7,1,1,SNUG2,,,,,,,,,,
2018,7,1,1,SNUG3,,,,,,,,,,
2018,7,1,1,BOCORWF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,BODWF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,CAPTL_WF,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,CROOKWF2,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,CULLRGWF,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,GULLRWF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,GUNNING1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,SAPHWF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,STWF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,TARALGA1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,WOODLWN1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,WRWF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,Coopers Gap WF,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,Kennedy Energy Park Wind,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,MEWF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,ARWF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,BALDHWF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,BULGANAWF,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,CHALLHWF,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,CROWLWF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,KIATAWF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,MACARTH1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,MERCER01,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,MLWF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,Moorabool WF,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,MTGELWF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,MUWAWF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,OAKLAND1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,Portland 2,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,Portland 3,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,Portland 4,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,SALTCRK1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,Stockyard Hill WF,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,WAUBRAWF,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,YAMBUKWF,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,BLUFF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,CATHROCK,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,CLEMGPWF,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,CNUNDAWF,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,HALLWF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,HALLWF2,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,HDWF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,HDWF2,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,HDWF3,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,LGAPWF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,LKBONNY1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,LKBONNY2,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,LKBONNY3,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,MTMILLAR,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,NBHWF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,SNOWNTH1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,SNOWSTH1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,SNOWTWN1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,STARHLWF,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,WATERLWF,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,WGWF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,WPWF,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,MUSSELR1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,WOOLNTH1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,BERYLSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,BROKENH1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,COLEASF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,GRIFSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,MANSLR1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,MOREESF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,NYNGAN1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,PARSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,CHILDSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,CLARESF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,CSPVPS1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,DAYDSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,DDSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,EMERASF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,HAMISF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,HAYMSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,Kennedy Energy Park Solar,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,KSP1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,LILYSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,OAKEY1SF,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,RRSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,Rugby Run Solar Farm,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,SMCSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,SRSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,Teebar Solar,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,WHITSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,BANN1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,GANNSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,KARSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,NUMURSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,WEMENSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,Yatpool Solar,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,BNGSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,TBSF1,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSCSTQ_Barcaldine,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSCSTQ_Darling Downs,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSCSTQ_Fitzroy,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSCSTQ_Isaac,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSCSTQ_North QLD Clean Energy Hub,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSCSTQ_Northern QLD,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATQ_Barcaldine,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATQ_Darling Downs,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATQ_Fitzroy,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATQ_Isaac,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATQ_North QLD Clean Energy Hub,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATQ_Northern QLD,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSCSTN_Broken Hill,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSCSTN_Central NSW Tablelands,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSCSTN_Central West NSW,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSCSTN_Murray River,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSCSTN_North West New South Wales,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSCSTN_Northern NSW Tablelands,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSCSTN_Riverland,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSCSTN_Southern NSW Tablelands,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATN_Broken Hill,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATN_Central NSW Tablelands,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATN_Central West NSW,-45,0,3,10,45,60,300,5000,12000,14500
2018,7,1,1,REZSSATN_Murray River,-45,0,3,10,45,60,300,5000,12000,14500
